CODE,NAME,REGION,DISTRICT,WARD,OWNERSHIP,LONGITUDE,LATITUDE,PASS_RATE,CHANGE_PREVIOUS_YEAR_PASS_RATE,AVG_GPA,CHANGE_PREVIOUS_YEAR_GPA,RANK,YEAR_OF_RESULT,MORE_THAN_40,NATIONAL_RANK_ALL,REGIONAL_RANK_ALL,DISTRICT_RANK_ALL,PUPIL_TEACHER_RATIO
S3497,GAMBA SECONDARY SCHOOL,UNGUJA,KASKAZINI A,,NON GOVERNMENT,39.30553935,-5.856282382,29.76,,0.72,-4.327,2295,2014,YES,,,,
S3499,LUWAWASI SECONDARY SCHOOL,RUVUMA,SONGEA URBAN,M/MSHINDO,GOVERNMENT,35.5926277,-10.65449368,54.69,,1.1324,-4.1243,1812,2014,YES,,,,
S3500,B. HILLHORST SECONDARY SCHOOL,MOROGORO,MOROGORO URBAN,BIGWA,NON GOVERNMENT,37.723144,-6.818638,98.53,,2.1993,-1.9633,309,2014,YES,,,,
S3501,HOPE SECONDARY SCHOOL,IRINGA,KILOLO,ILULA,NON GOVERNMENT,36.11648888,-7.611329854,52.17,,1.2695,-3.43,1463,2014,YES,,,,
S3502,OYSTERBAY SECONDARY SCHOOL,DAR ES SALAAM,KINONDONI,MSASANI,GOVERNMENT,39.274488,-6.76196,66.84,,1.4822,-3.2643,906,2014,YES,,,,
S3503,MWENDAKULIMA SECONDARY SCHOOL,SHINYANGA,KAHAMA TOWNSHIP AUTHORITY,MWENDAKULIA,GOVERNMENT,32.65172101,-3.852948667,87.5,,1.6711,-3.0021,591,2014,YES,,,,
S3506,KISHINDA   SECONDARY   SCHOOL,MWANZA,SENGEREMA,KISHINDA,GOVERNMENT,32.71002194,-2.77021894,75,,1.6237,-3.4684,662,2014,YES,,,,
S3508,LWAMGASA SECONDARY SCHOOL,GEITA,GEITA,LWAMGASA,GOVERNMENT,32.08879562,-3.079364579,76.19,,1.3092,-3.2617,1346,2014,YES,,,,
S3509,SAPIENTIA SECONDARY SCHOOL,RUVUMA,SONGEA URBAN,MSAMALA,NON GOVERNMENT,35.637862,-10.639089,81.82,,1.4497,-3.2739,978,2014,YES,,,,
S3510,RUCHUGI SECONDARY SCHOOL,KIGOMA,KIGOMA RURAL,UVINZA,GOVERNMENT,30.37755413,-5.074743418,47.5,,1.0218,-4.2243,2031,2014,YES,,,,
S3511,MBARALI SECONDARY SCHOOL,MBEYA,MBARALI,UBARUKU,GOVERNMENT,34.304319,-8.676725,51.67,,1.2634,-3.8779,1480,2014,YES,,,,
S3513,PANKUMBI SECONDARY SCHOOL,MBEYA,MBEYA URBAN,IDUDA,GOVERNMENT,33.54799392,-8.928015723,75.61,,1.5126,-3.2508,843,2014,YES,,,,
S3514,CHIFU MANG'ENYA SECONDARY SCHOOL,TANGA,MUHEZA,,GOVERNMENT,38.80693942,-5.171556247,50.62,,1.0516,-4.1577,1981,2014,YES,,,,
S3515,MANOLO SECONDARY SCHOOL,TANGA,LUSHOTO,MANOLO,GOVERNMENT,38.21320769,-4.616056735,7.32,,0.5685,-4.9196,2320,2014,YES,,,,
S3518,BASSOTU SECONDARY SCHOOL,MANYARA,HANANG,BASSOTU,GOVERNMENT,35.07153426,-4.362945132,53.85,,1.3132,-3.4522,1332,2014,YES,,,,
S3519,KIVUKONI SECONDARY SCHOOL,GEITA,GEITA,KALANGALALA,GOVERNMENT,32.21723517,-2.899573594,78.79,,1.551,-3.4633,780,2014,YES,,,,
S3520,NKUNDUTSI SECONDARY SCHOOL,KIGOMA,KASULU,MUZYE,GOVERNMENT,30.06084164,-4.692163273,66.67,,1.3527,-3.6946,1228,2014,YES,,,,
S3521,KINYASINI PEMBA SECONDARY SCHOOL,PEMBA,MICHEWENI,,NON GOVERNMENT,39.77519821,-4.969569852,45,,0.8396,-4.6476,2235,2014,YES,,,,
S3522,BUKIMA SECONDARY SCHOOL,MARA ,MUSOMA,BUKIMA,NON GOVERNMENT,33.40530332,-1.807841837,72,,1.3549,-3.9439,1223,2014,YES,,,,
S3523,SAJA SECONDARY SCHOOL,NJOMBE,NJOMBE,SAJA,GOVERNMENT,34.77978278,-8.727152513,58.14,,1.1657,-3.8408,1743,2014,YES,,,,
S3526,HUNYARI SECONDARY SCHOOL,MARA ,BUNDA,HUNYARI,GOVERNMENT,34.09304001,-1.978536393,75.61,,1.4071,-3.7718,1083,2014,YES,,,,
S3528,KALEMELA SECONDARY SCHOOL,SIMIYU,BUSEGA,KALEMELA,GOVERNMENT,33.73777014,-2.294255585,72.92,,1.3519,-3.739,1230,2014,YES,,,,
S3532,ACACIA SECONDARY SCHOOL,PWANI,KIBAHA,MLANDIZI,NON GOVERNMENT,38.76276049,-6.678456001,83.33,,1.6996,-2.9335,563,2014,YES,,,,
S3533,KAWE UKWAMANI SECONDARY SCHOOL,DAR ES SALAAM,KINONDONI,KAWE,GOVERNMENT,39.227344,-6.724861,60.59,,1.2853,-3.6253,1409,2014,YES,,,,
S3535,DEBRABANT SECONDARY SCHOOL,DAR ES SALAAM,TEMEKE,CHAMAZI,NON GOVERNMENT,39.2329591,-6.921359736,87.8,,2.1629,-1.3186,317,2014,YES,,,,
S3539,ST.MARY'S MBEYA SECONDARY SCHOOL,MBEYA,MBEYA URBAN,NZOVWE,NON GOVERNMENT,33.439507,-8.925263,100,,2.5005,-0.9915,222,2014,YES,,,,
S3540,KITOPE SECONDARY SCHOOL,UNGUJA,KASKAZINI B,,NON GOVERNMENT,39.26899407,-5.975927372,80.49,,1.1661,-3.9808,1742,2014,YES,,,,
S3541,MAKOBA SECONDARY SCHOOL,UNGUJA,KASKAZINI B,,NON GOVERNMENT,39.26899407,-5.975927372,66.1,,1.0114,-3.9428,2048,2014,YES,,,,
S3547,HASANGA SECONDARY SCHOOL,MBEYA,MBOZI,VWAWA,NON GOVERNMENT,32.946304,-9.118667,100,,2.9684,-0.1327,129,2014,YES,,,,
S3549,BRAIN TRUST SECONDARY SCHOOL,DAR ES SALAAM,TEMEKE,YOMBO VITUKA,NON GOVERNMENT,39.22738512,-6.887983032,64.91,,1.2494,-3.7322,1512,2014,YES,,,,
S3553,KOMBENI SECONDARY SCHOOL,UNGUJA,MAGHARIBI,,NON GOVERNMENT,39.25050824,-6.165558553,52.38,,0.9953,-4.1794,2076,2014,YES,,,,
S3559,NG'AMBWA SECONDARY SCHOOL,PEMBA,CHAKE CHAKE,,NON GOVERNMENT,39.76995606,-5.247620185,70.37,,1.0663,-3.8037,1940,2014,YES,,,,
S3560,UCHILE SECONDARY SCHOOL,RUKWA,SUMBAWANGA RURAL,LAELA,GOVERNMENT,31.990221,-8.609625,84.78,,1.3578,-3.3381,1213,2014,YES,,,,
S3561,SALMA KIKWETE SECONDARY SCHOOL,DAR ES SALAAM,KINONDONI,KIJITONYAMA,GOVERNMENT,39.236235,-6.777817,60.67,,1.4198,-3.3098,1053,2014,YES,,,,
S3568,BASHAY SECONDARY SCHOOL,MANYARA,MBULU,BASHAY,GOVERNMENT,35.28617083,-4.009359219,58.62,,1.1295,-3.5603,1823,2014,YES,,,,
S3572,LWANZALI SECONDARY SCHOOL,TABORA,TABORA RURAL,,,32.8010559,-5.057566607,79.31,,1.4183,-3.9938,1059,2014,YES,,,,
S3575,BARGISH SECONDARY SCHOOL,MANYARA,MBULU,BARGISH,GOVERNMENT,35.54717284,-3.79763068,74.16,,1.377,-3.4455,1156,2014,YES,,,,
S3578,KISIRIRI SECONDARY SCHOOL,SINGIDA,IRAMBA,,NON GOVERNMENT,34.42903504,-4.194117962,50,,1.0463,-4.1511,1992,2014,YES,,,,
S3579,EBENEZER SECONDARY SCHOOL,IRINGA,IRINGA URBAN,NDULI,NON GOVERNMENT,35.736378,-7.689851,100,,2.6672,-0.9584,173,2014,YES,,,,
S3585,SOLWA SECONDARY SCHOOL,SHINYANGA,SHINYANGA RURAL,SOLWA,GOVERNMENT,32.9336328,-3.421640712,75.56,,1.3424,-3.4236,1256,2014,YES,,,,
S3587,MAGUGU SECONDARY SCHOOL,MANYARA,BABATI,MAGARA,GOVERNMENT,35.77015376,-3.99478429,75.82,,1.3725,-4.1262,1172,2014,YES,,,,
S3592,NYIKOBOKO SECONDARY SCHOOL,SHINYANGA,KAHAMA TOWNSHIP AUTHORITY,,,32.43218811,-3.458076746,78.95,,1.6496,-2.8687,630,2014,YES,,,,
S3593,KATENTE SECONDARY SCHOOL,GEITA,BUKOMBE,KATENTE,GOVERNMENT,31.88014498,-3.452573208,66.67,,1.3157,-3.51,1327,2014,YES,,,,
S3596,MAVALA SECONDARY SCHOOL,NJOMBE,LUDEWA,MILO,GOVERNMENT,34.59209978,-9.873048569,65.85,,1.2796,-3.9643,1425,2014,YES,,,,
S3597,KISABA SECONDARY SCHOOL,TANGA,LUSHOTO,KWEMSHASHA,GOVERNMENT,38.3526967,-4.577606782,70.67,,1.4067,-3.4238,1085,2014,YES,,,,
S3598,BUHARE SECONDARY SCHOOL,MARA ,MUSOMA MUNICIPAL,BUHARE,NON GOVERNMENT,33.77541706,-1.537051846,48.72,,1.0871,-4.3678,1900,2014,YES,,,,
S3599,KALINZI SECONDARY SCHOOL,KIGOMA,KIGOMA RURAL,KALINZI,GOVERNMENT,29.73697719,-4.627025641,59.52,,1.1738,-4.0392,1718,2014,YES,,,,
S3601,ILASI SECONDARY SCHOOL,MBEYA,MBOZI,VWAWA,NON GOVERNMENT,32.946304,-9.118667,100,,2.4017,-1.7998,251,2014,YES,,,,
S3606,MASUMBWE SECONDARY SCHOOL,GEITA,MBOGWE,NYAKASALUMA,GOVERNMENT,32.15732435,-3.641360856,85.9,,1.7154,-3.4825,547,2014,YES,,,,
S3608,NDOLA SECONDARY SCHOOL,MBEYA,ILEJE,NDOLA,GOVERNMENT,33.24635975,-9.32308605,59.18,,1.2722,-3.5737,1446,2014,YES,,,,
S3610,TABARUKA SECONDARY SCHOOL,MWANZA,SENGEREMA,NYAMPANDE,GOVERNMENT,32.76961669,-2.68681827,72.55,,1.4499,-3.721,977,2014,YES,,,,
S3616,NSUNGA SECONDARY SCHOOL,KAGERA,MISSENYI,NSUNGA,GOVERNMENT,31.40421075,-1.091731673,26.83,,0.8357,-4.5014,2238,2014,YES,,,,
S3617,MAMA MARIA NYERERE SECONDARY SCHOOL,MARA ,SERENGETI,NYAMBURETI,GOVERNMENT,34.347408,-1.829112,53.13,,0.9999,-3.7879,2062,2014,YES,,,,
S3622,MAKUMBUSHO SECONDARY SCHOOL,DAR ES SALAAM,KINONDONI,MAKUMBUSHO,GOVERNMENT,39.250811,-6.789667,58.58,,1.2223,-3.9339,1584,2014,YES,,,,
S3623,ST. VICENT SECONDARY SCHOOL,TABORA,URAMBO,URAMBO,NON GOVERNMENT,32.053414,-5.067161,100,,2.6239,-0.318,184,2014,YES,,,,
S3626,USINGE SECONDARY SCHOOL,TABORA,URAMBO,USINGE,GOVERNMENT,32.1342312,-5.273488835,71.43,,1.2899,-3.2187,1403,2014,YES,,,,
S3627,MAGNUS SECONDARY SCHOOL,DAR ES SALAAM,ILALA,MAJOHE,NON GOVERNMENT,39.12895688,-6.916333549,53.49,,1.4673,-3.8149,944,2014,YES,,,,
S3628,MSHIKAMANO SECONDARY SCHOOL,MBEYA,MBARALI,IGURUSI,GOVERNMENT,33.83594113,-8.819400875,72.07,,1.4984,-3.5528,870,2014,YES,,,,
S3629,MANGA MPAKANI SECONDARY SCHOOL,TANGA,HANDENI TOWNSHIP AUTHORITY,MKATA,GOVERNMENT,38.29928527,-5.562899573,58.33,,1.2186,-3.1529,1593,2014,YES,,,,
S3630,HOLLY WOOD SECONDARY SCHOOL,MBEYA,MBOZI,MLOWO,NON GOVERNMENT,32.979238,-9.060037,86.57,,1.9034,-2.1681,421,2014,YES,,,,
S3631,DE PAUL SECONDARY SCHOOL,RUVUMA,SONGEA URBAN,MSAMALA,NON GOVERNMENT,35.637862,-10.639089,98.33,,2.0961,-1.1254,339,2014,YES,,,,
S3633,KIAMILI SECONDARY SCHOOL,RUVUMA,MBINGA,KIGONSERA,GOVERNMENT,35.10841828,-10.76982521,46.15,,1.0208,-3.841,2034,2014,YES,,,,
S3634,MUGUMU SECONDARY SCHOOL,MARA ,SERENGETI,MOROTONGA,GOVERNMENT,34.6834994,-1.8488563,72.73,,1.5141,-3.7639,839,2014,YES,,,,
S3635,KIDAMALI SECONDARY SCHOOL,IRINGA,IRINGA RURAL,NZIHI,GOVERNMENT,35.52119133,-7.713863952,51.35,,1.2321,-3.6696,1554,2014,YES,,,,
S3638,NYASUBI SECONDARY SCHOOL,SHINYANGA,KAHAMA TOWNSHIP AUTHORITY,NYASUBI,GOVERNMENT,32.62113876,-3.841989051,78,,1.4838,-3.4912,897,2014,YES,,,,
S3640,MOUNT CHANZA SECONDARY SCHOOL,KIGOMA,KIBONDO,KIBONDO,NON GOVERNMENT,30.73962874,-3.569106584,96.88,,2.5101,-0.9564,217,2014,YES,,,,
S3641,NABOTI SECONDARY SCHOOL,NJOMBE,MAKAMBAKO TOWNSHIP AUTHORITY,MWEMBETOGWA,NON GOVERNMENT,34.806565,-8.842803,98.72,,2.1677,-1.4876,316,2014,YES,,,,
S3642,IPANDE SECONDARY SCHOOL,MBEYA,KYELA,IPANDE,GOVERNMENT,33.81264816,-9.47824406,58.14,,1.0965,-4.0707,1882,2014,YES,,,,
S3643,LUPOTO SECONDARY SCHOOL,MBEYA,RUNGWE,IBIGHI,GOVERNMENT,33.65090647,-9.207794235,70.73,,1.355,-3.5537,1222,2014,YES,,,,
S3646,ST. MARY'S DULUTI SECONDARY SCHOOL,ARUSHA,MERU,AKERI,NON GOVERNMENT,36.78312581,-3.375340281,100,,2.8129,-0.1446,152,2014,YES,,,,
S3647,MCHUCHUMA SECONDARY SCHOOL,NJOMBE,LUDEWA,LUILO,GOVERNMENT,34.72917087,-10.36105318,57.14,,0.972,-4.7153,2123,2014,YES,,,,
S3648,THEOFLO NGOWI MEMORIAL SECONDARY SCHOOL,DAR ES SALAAM,KINONDONI,KIMARA,NON GOVERNMENT,39.17349253,-6.788807599,100,,2.6868,-1.7791,170,2014,YES,,,,
S3650,VUGIRI SECONDARY SCHOOL,TANGA,KOROGWE,VUGIRI,GOVERNMENT,38.431799,-5.083561,17.07,,0.7194,-4.7908,2298,2014,YES,,,,
S3651,ILIMA SECONDARY SCHOOL,MBEYA,RUNGWE,ILIMA,GOVERNMENT,33.67089576,-9.365671636,73.08,,1.1721,-3.8398,1724,2014,YES,,,,
S3652,NKOLOLO SECONDARY SCHOOL,SIMIYU,BARIADI,NKOLOLO,GOVERNMENT,34.15725675,-2.634080292,72.22,,1.319,-3.1902,1316,2014,YES,,,,
S3655,NYASA SECONDARY SCHOOL,RUVUMA,MBINGA,CHIWANDA,GOVERNMENT,34.9879625,-10.77202926,24.32,,0.8122,-4.1436,2254,2014,YES,,,,
S3656,KITWE SECONDARY SCHOOL,KIGOMA,KIGOMA UJIJI MUNICIPAL,BANGWE,GOVERNMENT,29.62010165,-4.898696661,63.89,,1.218,-4.0801,1596,2014,YES,,,,
S3659,MWAMALA SECONDARY SCHOOL,TABORA,NZEGA,MWAMALA,GOVERNMENT,32.94635772,-4.092217928,80.56,,1.5325,-3.754,807,2014,YES,,,,
S3661,BEROYA SECONDARY SCHOOL,RUVUMA,SONGEA URBAN,MSHANGANO,NON GOVERNMENT,35.634375,-10.604033,86.55,,1.8622,-2.4528,442,2014,YES,,,,
S3662,MIBUNGO SECONDARY SCHOOL,MWANZA,UKEREWE,MIBUNGO,GOVERNMENT,32.91712269,-1.935777019,70.83,,1.3096,-4.0959,1343,2014,YES,,,,
S3663,CONNECTING CONTINENTS SECONDARY SCHOOL,PEMBA,CHAKE CHAKE,,NON GOVERNMENT,39.76995606,-5.247620185,97.73,,2.121,-1.8309,331,2014,YES,,,,
S3664,MATAMBA SECONDARY SCHOOL,NJOMBE,MAKETE,,NON GOVERNMENT,33.96743889,-8.959084699,67.24,,1.1974,-4.0176,1653,2014,YES,,,,
S3668,KANOGE SECONDARY SCHOOL,KATAVI,MLELE,,,31.11301015,-6.174671257,49.02,,0.9866,-4.5543,2102,2014,YES,,,,
S3671,MBOGI SECONDARY SCHOOL,MARA ,TARIME,MBOGI,GOVERNMENT,34.54979719,-1.316191029,54.43,,1.1514,-3.771,1775,2014,YES,,,,
S3672,KIRIMA SECONDARY SCHOOL,KILIMANJARO,MOSHI,KIRIMA,GOVERNMENT,37.30180071,-3.270440457,72.09,,1.5511,-3.1385,778,2014,YES,,,,
S3674,ST. JOSEPH MILLENIUM SECONDARY SCHOOL,DAR ES SALAAM,KINONDONI,GOBA,NON GOVERNMENT,39.20241778,-6.733331228,100,,3.7793,1.5466,31,2014,YES,,,,
S3675,RAU SECONDARY SCHOOL,KILIMANJARO,MOSHI MUNICIPAL,MFUMUNI,GOVERNMENT,37.34242716,-3.333793135,64.56,,1.5024,-3.3705,861,2014,YES,,,,
S3678,MIKANJUNI SECONDARY SCHOOL,TANGA,TANGA,MABAWA,GOVERNMENT,39.10624,-5.102289,59.78,,1.2266,-3.762,1565,2014,YES,,,,
S3681,EDI  SECONDARY SCHOOL,MBEYA,MBEYA URBAN,UYOLE,NON GOVERNMENT,33.54696813,-8.917163581,56.6,,1.3087,-3.3973,1348,2014,YES,,,,
S3684,MANCHIRA SECONDARY SCHOOL,MARA ,SERENGETI,MANCHIRA,GOVERNMENT,34.73768662,-1.878618825,33.75,,0.8508,-4.3519,2223,2014,YES,,,,
S3688,KISHENGWENI SECONDARY SCHOOL,KILIMANJARO,MWANGA,KIFULA,GOVERNMENT,37.65473937,-3.631527264,36.13,,0.9388,-3.8723,2157,2014,YES,,,,
S3690,KANDA SECONDARY SCHOOL,RUKWA,SUMBAWANGA URBAN,MAZWI,GOVERNMENT,31.61021879,-7.969528529,61.82,,1.2705,-4.0342,1455,2014,YES,,,,
S3691,ANNA MKAPA SECONDARY SCHOOL,KILIMANJARO,MOSHI MUNICIPAL,PASUA,GOVERNMENT,37.33706206,-3.372425612,83.33,,1.527,-3.6377,814,2014,YES,,,,
S3692,KINKATI SECONDARY SCHOOL,KIGOMA,KASULU,KUMSENGA,GOVERNMENT,30.42269522,-4.502640361,72.92,,1.3575,-3.6909,1214,2014,YES,,,,
S3693,KARANGA SECONDARY SCHOOL,KILIMANJARO,MOSHI MUNICIPAL,SHIRIMATUNDA,GOVERNMENT,37.31395623,-3.366010335,82.76,,2.0451,-2.2542,357,2014,YES,,,,
S3701,NANGARA SECONDARY SCHOOL,MANYARA,BABATI URBAN,,NON GOVERNMENT,35.77415881,-4.254473602,62.12,,1.1863,-4.0093,1684,2014,YES,,,,
S3702,MUGHANGA SECONDARY SCHOOL,SINGIDA,SINGIDA URBAN,MUGHANGA,GOVERNMENT,34.76514206,-4.815589651,63.64,,1.3105,-3.8228,1341,2014,YES,,,,
S3704,MPINDIMBI SECONDARY SCHOOL,MTWARA,MASASI,MTANDI,GOVERNMENT,38.87335001,-10.66911219,23.91,,0.7199,-4.8297,2297,2014,YES,,,,
S3705,IWIJI SECONDARY SCHOOL,MBEYA,MBEYA RURAL,IWIJI,GOVERNMENT,33.21942526,-9.266998413,62.5,,1.3024,-3.2801,1370,2014,YES,,,,
S3706,BAGARA SECONDARY SCHOOL,MANYARA,BABATI URBAN,,NON GOVERNMENT,35.86214402,-4.099387245,71.6,,1.4782,-3.7558,914,2014,YES,,,,
S3711,KIMWANI SECONDARY SCHOOL,KAGERA,MULEBA,KIMWANI,GOVERNMENT,31.67137383,-2.16542766,26.92,,0.7127,-4.5209,2300,2014,YES,,,,
S3714,MATWIGA SECONDARY SCHOOL,TABORA,URAMBO,ITUNDU,GOVERNMENT,32.1342312,-5.273488835,79.49,,1.3317,-3.7104,1283,2014,YES,,,,
S3715,BUZA SECONDARY SCHOOL,DAR ES SALAAM,TEMEKE,BUZA,GOVERNMENT,39.239355,-6.893745,63.46,,1.232,-3.9929,1555,2014,YES,,,,
S3719,MSITU WA TEMBO SECONDARY SCHOOL,MANYARA,SIMANJIRO,MSITU WA TEMBO,GOVERNMENT,37.2951997,-3.5694446,46.77,,1.0416,-4.3274,1998,2014,YES,,,,
S3721,LUSHOTO SECONDARY SCHOOL,TANGA,LUSHOTO,LUSHOTO,GOVERNMENT,38.26964759,-4.809076435,62.26,,1.1789,-4.193,1701,2014,YES,,,,
S3724,MUHANGA SECONDARY SCHOOL,DAR ES SALAAM,ILALA,UKONGA,NON GOVERNMENT,39.13999418,-6.863936251,78.57,,1.6142,-2.3911,679,2014,YES,,,,
S3725,FELIX MREMA  SECONDARY SCHOOL,ARUSHA,ARUSHA URBAN,DARAJA II,GOVERNMENT,36.68928567,-3.379939077,69.95,,1.3953,-3.4104,1114,2014,YES,,,,
S3728,NGIRESI  SECONDARY SCHOOL,ARUSHA,ARUSHA,SOKONI I,GOVERNMENT,36.68660817,-3.343437093,64.18,,1.2711,-4.3519,1449,2014,YES,,,,
S3733,MAHENJE SECONDARY SCHOOL,MBEYA,,,,33.45,-8.9,88,,2.0166,2.0166,370,2014,YES,,,,
S3735,GOLDLAND SECONDARY SCHOOL,GEITA,BUKOMBE,BUKOMBE,NON GOVERNMENT,31.88326883,-3.475280538,73.58,,1.5728,-2.5092,740,2014,YES,,,,
S3737,ITUMBA SECONDARY SCHOOL,MBEYA,ILEJE,ITUMBA,GOVERNMENT,33.19146857,-9.407625697,63.27,,1.3648,-3.9313,1194,2014,YES,,,,
S3741,ALEXANDER SECONDARY SCHOOL,MANYARA,MBULU,,NON GOVERNMENT,35.38706766,-4.090096298,70.37,,1.5775,-3.5161,730,2014,YES,,,,
S3747,NOTRE DAME SECONDARY SCHOOL,ARUSHA,ARUSHA URBAN,LEMARA,NON GOVERNMENT,36.698958,-3.417685,100,,3.7508,1.1617,34,2014,YES,,,,
S3750,KINYAKA SECONDARY SCHOOL,KIGOMA,KASULU,NYAMNYUSI,GOVERNMENT,30.25062751,-4.50693193,72.92,,1.5627,-3.2438,756,2014,YES,,,,
S3752,LULINDI SECONDARY SCHOOL,MTWARA,MASASI,LULINDI,GOVERNMENT,39.12429,-10.85523,34.88,,0.9917,-4.747,2087,2014,YES,,,,
S3753,ENDAKISO  SECONDARY SCHOOL,MANYARA,BABATI,ENDAKISO,GOVERNMENT,35.86214402,-4.099387245,62,,1.4177,-3.6283,1063,2014,YES,,,,
S3758,MASABEDA SECONDARY SCHOOL,MANYARA,BABATI,MASABEDA,GOVERNMENT,35.86214402,-4.099387245,76.92,,1.618,-3.1939,673,2014,YES,,,,
S3761,KISARAWE II SECONDARY SCHOOL,DAR ES SALAAM,TEMEKE,KISARAWE II,GOVERNMENT,39.27941738,-6.827220905,71.43,,1.1965,-3.8717,1658,2014,YES,,,,
S3762,USISYA SECONDARY SCHOOL,TABORA,URAMBO,USISYA,GOVERNMENT,32.238739,-5.082415,72.73,,1.1996,-3.8366,1647,2014,YES,,,,
S3764,CHRISTOPHER SECONDARY SCHOOL,DODOMA,KONGWA,KIBAIGWA,NON GOVERNMENT,36.649035,-6.106848,71.43,,1.4973,-3.1324,872,2014,YES,,,,
S3767,MPOTOLA SECONDARY SCHOOL,MTWARA,NEWALA,KITANGARI,GOVERNMENT,39.31461503,-10.65890461,61.67,,1.2535,-4.0518,1500,2014,YES,,,,
S3771,MHAMA SECONDARY SCHOOL,RUKWA,SUMBAWANGA URBAN,MALANGALI,GOVERNMENT,31.59134227,-7.948105465,78.13,,1.3375,-3.5679,1270,2014,YES,,,,
S3772,REBU SECONDARY SCHOOL,MARA ,TARIME,TURWA,GOVERNMENT,34.38937039,-1.353585987,61.88,,1.2657,-3.9507,1474,2014,YES,,,,
S3775,ALIKACHENJE HIGH SCHOOL,KILIMANJARO,SAME,MAKANYA,NON GOVERNMENT,37.774364,-4.365991,93.18,,1.6499,-2.7968,628,2014,YES,,,,
S3777,WINAM CAREER SECONDARY SCHOOL,SIMIYU,BUSEGA,MKULA,NON GOVERNMENT,33.91521,-2.319028,94.12,,1.8221,-2.0128,465,2014,YES,,,,
S3778,DOHOM  SECONDARY SCHOOL,MANYARA,BABATI,ARRI,GOVERNMENT,35.5848852,-4.165389045,55.81,,1.0328,-3.8521,2014,2014,YES,,,,
S3779,USHOKOLA SECONDARY SCHOOL,TABORA,URAMBO,USHOKOLA,GOVERNMENT,32.1342312,-5.273488835,61.9,,1.3124,-3.3398,1335,2014,YES,,,,
S3780,MPIJI MAGOHE SECONDARY SCHOOL,DAR ES SALAAM,KINONDONI,MBEZI,GOVERNMENT,39.11221254,-6.595148975,58.82,,1.0481,-4.405,1989,2014,YES,,,,
S3784,NSEMULWA SECONDARY SCHOOL,KATAVI,MPANDA,NSEMULWA,GOVERNMENT,31.07912609,-6.359352763,48.94,,1.0826,-4.6279,1911,2014,YES,,,,
S3790,MAFISA SECONDARY SCHOOL,TANGA,KILINDI,MAFISA,GOVERNMENT,37.56153785,-5.511938534,37.5,,0.9953,-4.591,2077,2014,YES,,,,
S3791,LYOTO SECONDARY SCHOOL,MBEYA,MBEYA URBAN,ILEMI,GOVERNMENT,33.47929261,-8.885889571,77.16,,1.4598,-3.2399,955,2014,YES,,,,
S3794,NYANKUMBU SECONDARY SCHOOL,GEITA,GEITA,KALANGALALA,GOVERNMENT,32.278897,-2.879978,85.71,,1.4329,-3.637,1019,2014,YES,,,,
S3795,YEMEN SECONDARY SCHOOL,DAR ES SALAAM,TEMEKE,MIBURANI,NON GOVERNMENT,39.27224148,-6.850744802,74.16,,1.444,-3.1982,986,2014,YES,,,,
S3799,TEMBONI GVT. SECONDARY SCHOOL,DAR ES SALAAM,KINONDONI,MSIGANI,GOVERNMENT,39.116669,-6.802853,64.41,,1.3567,-3.7061,1217,2014,YES,,,,
S3800,KIKODI SECONDARY SCHOOL,RUVUMA,MBINGA,MIKALANGA,NON GOVERNMENT,34.83780835,-11.13067514,77.05,,1.4862,-2.799,890,2014,YES,,,,
S3802,MUKA SECONDARY SCHOOL,KIGOMA,KASULU,MSAMBARA,GOVERNMENT,30.42269522,-4.502640361,76,,1.3603,-3.5117,1206,2014,YES,,,,
S3812,BUNA SECONDARY SCHOOL,TANGA,KOROGWE,MAKUYUNI,GOVERNMENT,38.34527049,-5.092393824,38.89,,1.0515,-4.4208,1982,2014,YES,,,,
S3814,MEDOMAFINGA SECONDARY SCHOOL,IRINGA,MUFINDI,BOMA,NON GOVERNMENT,35.27117606,-8.508382058,35.06,,0.9065,-3.989,2189,2014,YES,,,,
S3815,VITIRA SECONDARY SCHOOL,MOROGORO,ULANGA,MALINYI,NON GOVERNMENT,36.087596,-8.878864,73.85,,1.4722,-3.4044,931,2014,YES,,,,
S3819,KANYAMAHELA SECONDARY SCHOOL,KIGOMA,KIBONDO,KIBONDO,NON GOVERNMENT,30.73171126,-3.598358173,72,,1.235,-3.3816,1545,2014,YES,,,,
S3822,TERESA OF CALCUTA SECONDARY SCHOOL,KILIMANJARO,SAME,,NON GOVERNMENT,37.89704555,-4.214415759,100,,2.9609,0.1851,130,2014,YES,,,,
S3823,ST. MARY'S MANG'ULA SECONDARY SCHOOL,MOROGORO,KILOMBERO,,,36.55743697,-8.39727196,90.91,,1.8777,-2.4696,434,2014,YES,,,,
S3825,LUKIMA SECONDARY SCHOOL,RUVUMA,MBINGA,MAGUU,NON GOVERNMENT,34.778499,-11.04646,78.13,,1.4163,-3.1111,1065,2014,YES,,,,
S3827,NYIHOGO SECONDARY SCHOOL,SHINYANGA,KAHAMA TOWNSHIP AUTHORITY,NYIHOGO,GOVERNMENT,32.57534438,-3.851321705,71.23,,1.3207,-3.4937,1310,2014,YES,,,,
S3830,UTENGULE-USANGU SECONDARY SCHOOL,MBEYA,MBARALI,UTENGULE USANGU,GOVERNMENT,33.85649,-8.684016891,60.47,,1.1971,-3.8292,1656,2014,YES,,,,
